"titulo","resumen","categoria","autor","fecha","link"
"La CAO responde al Gobierno: ¿Quieren matar de hambre a los bolivianos?","
 El presidente saliente de la CAO, José Luis Farah, advirtió ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/1046500/"
"El kilo de pollo, hasta en Bs 25 en La Paz; productores culpan a derrumbes y crisis de carburantes","
 El dirigente de los avicultores de Cochabamba, Iván Carreón, explicó ...","Economía","Erika Ibáñez","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/el-kilo-de-pollo-hasta-en-bs-25-en-la-paz-productores-culpan-a-derrumbes-y-crisis-de-carburantes/"
"Gobierno e Impuestos niegan que el país esté en quiebra","
 Pese a las declaraciones de YPFB de no tener fondos ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/gobierno-e-impuestos-niegan-que-el-pais-este-en-quiebra/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Sociedad","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/sociedad/2025/03/21/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...","Ciudades","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"Dólar paralelo se encuentra en Bs 12 tras anuncio de operaciones con criptoactivos","
 El anuncio de compra de combustibles por parte de YPFB ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/1046477/"
"YPFB descarga 7,5 millones de litros de combustibles","
 Se espera que esta cantidad permita abastecer el 80% de ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/ypfb-descarga-75-millones-de-litros-de-combustibles/"
"Transportistas asalariados amenazan con bloquear estaciones de servicio este jueves","
 La Federación de Choferes Asalariados dio 48 horas al Gobierno ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/1046403/"
"Presidente de la CAO critica un Gobierno ‘duro’ y ministros sin conocimiento","
 Sin embargo, José Luis Farah destacó la apertura de los ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/1046400/"
"Recaudación tributaria interna crece 21% en dos meses y supera los Bs 6.156 millones","
 El Servicio de Impuestos Nacionales atribuye el incremento a la ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/recaudacion-tributaria-interna-crece-21-en-dos-meses-y-supera-los-bs-6-156-millones/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Sociedad","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/sociedad/2025/03/21/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...","Ciudades","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"¿Subirá la leche? Este el pedido de los productores","
 La falta de diésel provocó el encarecimiento del forraje, los ...","Economía","Daniel Gutierrez","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/subira-la-leche-este-el-pedido-de-los-productores/"
"Exdirector del BCB acusa al Gobierno de mentir sobre créditos y combustible","
 Explicó que, aunque se aprueben los créditos, los desembolsos no ...","Economía","Daniel Gutierrez","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/exdirector-del-bcb-el-gobierno-miente-descaradamente-al-decir-que-creditos-de-la-asamblea-solucionaran-la-crisis-de-combustible/"
"Policía incauta más de 3.800 litros de combustibles de contrabando en El Alto","
 Los carburantes eran acopiados de manera ilegal en bidones y ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/1046319/"
"Asosur pide autorización para vender diésel a precio internacional","
 Los surtidores privados piden derogar norma que impide comercializar carburantes ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/1046286/"
"Gobierno acusa a empresarios privados de querer matar a YPFB","
 El sector empresarial privado pide la liberación de la importación ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/gobierno-acusa-a-empresarios-privados-de-querer-matar-a-ypfb/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Sociedad","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/sociedad/2025/03/21/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...","Ciudades","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"Paranair suspende venta de boletos en el mercado boliviano","
 En un comunicado oficial, Paranair anunció la suspensión de la ...","Economía","Daniel Zenteno","12 de marzo de 2025","https://www.la-razon.com/economia/2025/03/12/paranair-suspende-venta-de-boletos-en-el-mercado-boliviano/"
"El transporte pesado amenaza con no pagar peajes ante la falta de combustible","
 El dirigente Hugo Ramos dijo que los choferes pasan días ...","Economía","Erika Ibáñez","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/el-transporte-pesado-amenaza-con-no-pagar-peajes-ante-la-falta-de-combustible/"
"La Cámara de Hidrocarburos urge cambios normativos para viabilizar inversiones","
 La entidad ratificó su disposición de colaborar en la búsqueda ...","Economía","Erika Ibáñez","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/la-camara-de-hidrocarburos-urge-cambios-normativos-para-viabilizar-inversiones/"
"La Cainco pide reformas ‘profundas’ e importación ‘irrestricta’ de carburantes","
 La entidad empresarial dijo que el país no puede “continuar ...","Economía","Erika Ibáñez","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/la-cainco-pide-reformas-profundas-e-importacion-irrestricta-de-carburantes/"
"Decreto autoriza a YPFB a adquirir dólares de banca pública y uso de activos virtuales","
 La norma, aprobada el lunes, remarca que los gastos adicionales ...","Economía","Erika Ibáñez","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/decreto-autoriza-a-ypfb-a-adquirir-dolares-de-banca-publica-y-uso-de-activos-virtuales/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Sociedad","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/sociedad/2025/03/21/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...","Ciudades","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"‘El país se apaga’: transporte del Oriente pide al Gobierno soluciones, no ‘parches’","
 El presidente de la entidad, Luis Áñez dijo que sin ...","Economía","Erika Ibáñez","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/el-pais-se-apaga-transporte-del-oriente-pide-al-gobierno-soluciones-no-parches/"
"YLB y Gobierno socializan contrato de litio en Cochabamba","
 El viceministro de Energías Alternativas, Álvaro Arnez, y el representante ...","Economía","Daniel Zenteno","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/ylb-y-gobierno-socializan-contrato-de-litio-en-cochabamba/"
"Según Caneb, en 35 días de freno a exportación de carne, las pérdidas suman $us 17,5 millones","
 El gerente de la entidad empresarial lamentó que el Gobierno ...","Economía","Erika Ibáñez","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/segun-caneb-en-35-dias-de-freno-a-exportacion-de-carne-las-perdidas-suman-us-175-millones/"
"El Senado aclara que no existe ningún proyecto de ley para importar combustibles","
 El Gobierno responsabiliza a los legisladores por la escasez de ...","Economía","Daniel Zenteno","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/el-senado-aclara-que-no-existe-ningun-proyecto-de-ley-para-importar-combustibles/"
"Para Caneb, falta de carburantes es problema ‘crónico’ y alerta que ‘ralentizará’ la producción","
 Marcelo Olguín, de la Caneb, dijo que habrá incremento de ...","Economía","Erika Ibáñez","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/para-caneb-falta-de-carburantes-es-problema-cronico-y-alerta-que-ralentizara-la-produccion/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Sociedad","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/sociedad/2025/03/21/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...","Ciudades","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
"Municipios dan plazo de 15 días a legisladores para aprobar créditos para desastres","
 La temporada de lluvias afecta a varias regiones del país ...","Economía","Daniel Zenteno","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/municipios-dan-plazo-de-15-dias-a-legisladores-para-aprobar-creditos-para-desastres/"
"Subida del diésel a precio internacional disparará los costos de alimentos","
 El Comité Multisectorial le recuerda al Gobierno que su responsabilidad ...","Economía","Daniel Zenteno","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/1045962/"
"Empresarios recuerdan al Gobierno que la provisión de combustibles es su responsabilidad","
 “Un país sin combustible no puede funcionar ni un día”, ...","Economía","Daniel Zenteno","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/empresarios-recuerdan-al-gobierno-que-la-provision-de-combustibles-es-su-responsabilidad/"
"Morales propone horario de trabajo continuo por la falta de combustibles","
 El exmandatario considera que las filas en las estaciones de ...","Economía","Daniel Zenteno","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/morales-propone-horario-de-trabajo-continuo-por-la-falta-de-combustibles/"
"Bonadona sobre diésel: ‘Alimentos están en riesgo’","
 Bonadona aseguró que la crisis de combustibles pone en riesgo ...","Economía","Diego Montaño","11 de marzo de 2025","https://www.la-razon.com/economia/2025/03/11/bonadona-sobre-diesel-alimentos-estan-en-riesgo/"
"Familias afectadas por las lluvias ya superan las 300.000 en el país","
 La temporada de precipitaciones causa desastres y muertes en varios ...","Sociedad","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/sociedad/2025/03/21/familias-afectadas-por-las-lluvias-ya-superan-las-300-000-en-el-pais/"
"Sube a tres los muertos por colapso de puente en Ecuador","
 Luego del siniestro, un tráiler cargado con maíz quedó atrapado ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/sube-a-tres-los-muertos-por-colapso-de-puente-en-ecuador/"
"Mueren 44 civiles en un ataque yihadista en el suroeste de Níger","
 El pueblo de Fonbita, en la comuna rural de Kokorou, ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/ataque-yihadista-en-niger/"
"Choferes suspenden el paro de 48 horas tras acuerdo con el Gobierno","
 Representantes del transporte y el Gobierno se reunieron para abordar ...","Ciudades","Aylin Peñaranda","21 de marzo de 2025","https://www.la-razon.com/ciudades/2025/03/21/choferes-suspenden-el-paro-de-48-horas-tras-acuerdo-con-el-gobierno/"
